OID_,latitude,longitude,activitystartdate,resultmeasurevalue_mg_l,chlor_a,nflh,poc,sst,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678
126,29.4898,-86.5026,5/3/2010 0:00,3.72,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
127,29.4898,-86.5026,5/3/2010 0:00,3.701,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
128,29.4898,-86.5026,5/3/2010 0:00,3.68,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
129,29.4898,-86.5026,5/3/2010 0:00,3.659,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
130,29.4898,-86.5026,5/3/2010 0:00,3.641,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
131,29.4898,-86.5026,5/3/2010 0:00,3.618,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
132,29.4898,-86.5026,5/3/2010 0:00,3.595,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
133,29.4898,-86.5026,5/3/2010 0:00,3.581,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
134,29.4898,-86.5026,5/3/2010 0:00,3.56,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
135,29.4898,-86.5026,5/3/2010 0:00,3.535,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
136,29.4898,-86.5026,5/3/2010 0:00,3.509,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
137,29.4898,-86.5026,5/3/2010 0:00,3.481,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
138,29.4898,-86.5026,5/3/2010 0:00,3.452,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
139,29.4898,-86.5026,5/3/2010 0:00,3.427,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
140,29.4898,-86.5026,5/3/2010 0:00,3.406,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
141,29.4898,-86.5026,5/3/2010 0:00,3.392,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
142,29.4898,-86.5026,5/3/2010 0:00,3.375,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
143,29.4898,-86.5026,5/3/2010 0:00,3.362,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
144,29.4898,-86.5026,5/3/2010 0:00,3.347,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
145,29.4898,-86.5026,5/3/2010 0:00,3.322,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
146,29.4898,-86.5026,5/3/2010 0:00,3.283,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
147,29.4898,-86.5026,5/3/2010 0:00,3.256,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
148,29.4898,-86.5026,5/3/2010 0:00,3.241,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
149,29.4898,-86.5026,5/3/2010 0:00,3.229,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
150,29.4898,-86.5026,5/3/2010 0:00,3.218,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
151,29.4898,-86.5026,5/3/2010 0:00,3.206,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
152,29.4898,-86.5026,5/3/2010 0:00,3.195,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
153,29.4898,-86.5026,5/3/2010 0:00,3.184,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
154,29.4898,-86.5026,5/3/2010 0:00,3.161,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
155,29.4898,-86.5026,5/3/2010 0:00,3.124,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
156,29.4898,-86.5026,5/3/2010 0:00,3.104,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
157,29.4898,-86.5026,5/3/2010 0:00,3.093,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
158,29.4898,-86.5026,5/3/2010 0:00,3.085,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
159,29.4898,-86.5026,5/3/2010 0:00,3.074,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
160,29.4898,-86.5026,5/3/2010 0:00,3.061,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
161,29.4898,-86.5026,5/3/2010 0:00,3.05,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
162,29.4898,-86.5026,5/3/2010 0:00,3.04,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
163,29.4898,-86.5026,5/3/2010 0:00,3.015,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
164,29.4898,-86.5026,5/3/2010 0:00,2.987,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
165,29.4898,-86.5026,5/3/2010 0:00,2.97,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
166,29.4898,-86.5026,5/3/2010 0:00,2.958,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
167,29.4898,-86.5026,5/3/2010 0:00,2.95,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
168,29.4898,-86.5026,5/3/2010 0:00,2.942,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
169,29.4898,-86.5026,5/3/2010 0:00,2.937,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
170,29.4898,-86.5026,5/3/2010 0:00,2.932,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
171,29.4898,-86.5026,5/3/2010 0:00,2.927,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
172,29.4898,-86.5026,5/3/2010 0:00,2.92,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
173,29.4898,-86.5026,5/3/2010 0:00,2.913,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
174,29.4898,-86.5026,5/3/2010 0:00,2.907,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
175,29.4898,-86.5026,5/3/2010 0:00,2.901,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
176,29.4898,-86.5026,5/3/2010 0:00,2.897,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
177,29.4898,-86.5026,5/3/2010 0:00,2.893,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
178,29.4898,-86.5026,5/3/2010 0:00,2.888,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
179,29.4898,-86.5026,5/3/2010 0:00,2.884,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
180,29.4898,-86.5026,5/3/2010 0:00,2.88,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
181,29.4898,-86.5026,5/3/2010 0:00,2.876,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
182,29.4898,-86.5026,5/3/2010 0:00,2.871,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
183,29.4898,-86.5026,5/3/2010 0:00,2.867,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
184,29.4898,-86.5026,5/3/2010 0:00,2.863,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
185,29.4898,-86.5026,5/3/2010 0:00,2.86,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
186,29.4898,-86.5026,5/3/2010 0:00,2.852,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
187,29.4898,-86.5026,5/3/2010 0:00,2.845,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
188,29.4898,-86.5026,5/3/2010 0:00,2.839,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
189,29.4898,-86.5026,5/3/2010 0:00,2.835,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
190,29.4898,-86.5026,5/3/2010 0:00,2.829,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
191,29.4898,-86.5026,5/3/2010 0:00,2.823,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
192,29.4898,-86.5026,5/3/2010 0:00,2.816,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
193,29.4898,-86.5026,5/3/2010 0:00,2.806,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
194,29.4898,-86.5026,5/3/2010 0:00,2.793,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
195,29.4898,-86.5026,5/3/2010 0:00,2.788,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
196,29.4898,-86.5026,5/3/2010 0:00,2.765,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
197,29.4898,-86.5026,5/3/2010 0:00,2.713,0.2095668,0.0197381,63.4399986,25.8141308,0.0050954,0.0051338,0.004986,0.0045346,0.0023864,0.0017884,0.001522,0.0001238,0.0001724,0.0001682
198,28.9855,-86.5031,5/3/2010 0:00,4.981,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
199,28.9855,-86.5031,5/3/2010 0:00,4.983,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
200,28.9855,-86.5031,5/3/2010 0:00,4.986,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
201,28.9855,-86.5031,5/3/2010 0:00,4.992,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
202,28.9855,-86.5031,5/3/2010 0:00,4.999,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
203,28.9855,-86.5031,5/3/2010 0:00,5.006,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
204,28.9855,-86.5031,5/3/2010 0:00,5.014,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
205,28.9855,-86.5031,5/3/2010 0:00,5.02,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
206,28.9855,-86.5031,5/3/2010 0:00,5.024,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
207,28.9855,-86.5031,5/3/2010 0:00,5.027,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
208,28.9855,-86.5031,5/3/2010 0:00,5.03,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
209,28.9855,-86.5031,5/3/2010 0:00,5.035,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
210,28.9855,-86.5031,5/3/2010 0:00,5.04,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
211,28.9855,-86.5031,5/3/2010 0:00,5.043,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
212,28.9855,-86.5031,5/3/2010 0:00,5.046,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
213,28.9855,-86.5031,5/3/2010 0:00,5.048,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
214,28.9855,-86.5031,5/3/2010 0:00,5.053,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
215,28.9855,-86.5031,5/3/2010 0:00,5.072,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
216,28.9855,-86.5031,5/3/2010 0:00,5.09,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
217,28.9855,-86.5031,5/3/2010 0:00,5.104,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
218,28.9855,-86.5031,5/3/2010 0:00,5.116,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
219,28.9855,-86.5031,5/3/2010 0:00,5.129,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
220,28.9855,-86.5031,5/3/2010 0:00,5.152,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
221,28.9855,-86.5031,5/3/2010 0:00,5.174,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
222,28.9855,-86.5031,5/3/2010 0:00,5.182,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
223,28.9855,-86.5031,5/3/2010 0:00,5.187,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
224,28.9855,-86.5031,5/3/2010 0:00,5.192,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
225,28.9855,-86.5031,5/3/2010 0:00,5.2,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
226,28.9855,-86.5031,5/3/2010 0:00,5.206,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
227,28.9855,-86.5031,5/3/2010 0:00,5.213,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
228,28.9855,-86.5031,5/3/2010 0:00,5.227,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
229,28.9855,-86.5031,5/3/2010 0:00,5.24,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
230,28.9855,-86.5031,5/3/2010 0:00,5.27,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
231,28.9855,-86.5031,5/3/2010 0:00,5.282,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
232,28.9855,-86.5031,5/3/2010 0:00,5.29,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
233,28.9855,-86.5031,5/3/2010 0:00,5.295,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
234,28.9855,-86.5031,5/3/2010 0:00,5.299,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
235,28.9855,-86.5031,5/3/2010 0:00,5.308,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
236,28.9855,-86.5031,5/3/2010 0:00,5.323,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
237,28.9855,-86.5031,5/3/2010 0:00,5.338,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
238,28.9855,-86.5031,5/3/2010 0:00,5.359,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
239,28.9855,-86.5031,5/3/2010 0:00,5.371,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
240,28.9855,-86.5031,5/3/2010 0:00,5.382,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
241,28.9855,-86.5031,5/3/2010 0:00,5.391,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
242,28.9855,-86.5031,5/3/2010 0:00,5.394,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
243,28.9855,-86.5031,5/3/2010 0:00,5.393,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
244,28.9855,-86.5031,5/3/2010 0:00,5.398,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
245,28.9855,-86.5031,5/3/2010 0:00,5.396,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
246,28.9855,-86.5031,5/3/2010 0:00,5.395,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
247,28.9855,-86.5031,5/3/2010 0:00,5.399,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
248,28.9855,-86.5031,5/3/2010 0:00,5.401,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
249,28.9855,-86.5031,5/3/2010 0:00,5.397,0.159312,0.0207536,51.9111099,25.655262,0.0065996,0.0062064,0.0058207,0.0051236,0.0024293,0.0017969,0.0015158,0.0001176,0.0001569,0.000154
